Id,lon,lat,pic_name
1,120.153023383383,30.193262200626,1.jpg
1,120.153023383383,30.193262200626,1.jpg
1,120.153023383383,30.193262200626,1.jpg
1,120.153023383383,30.193262200626,1.jpg
2,120.152899015813,30.1930490331776,2.jpg
2,120.152899015813,30.1930490331776,2.jpg
2,120.152899015813,30.1930490331776,2.jpg
2,120.152899015813,30.1930490331776,2.jpg
3,120.154706381534,30.1922452958046,3.jpg
3,120.154706381534,30.1922452958046,3.jpg
3,120.154706381534,30.1922452958046,3.jpg
3,120.154706381534,30.1922452958046,3.jpg
4,120.154683072821,30.1922011779222,4.jpg
4,120.154683072821,30.1922011779222,4.jpg
4,120.154683072821,30.1922011779222,4.jpg
4,120.154683072821,30.1922011779222,4.jpg
5,120.154548823827,30.1919464538306,5.jpg
5,120.154548823827,30.1919464538306,5.jpg
5,120.154548823827,30.1919464538306,5.jpg
5,120.154548823827,30.1919464538306,5.jpg
6,120.150483232574,30.1942153607146,6.jpg
6,120.150483232574,30.1942153607146,6.jpg
6,120.150483232574,30.1942153607146,6.jpg
6,120.150483232574,30.1942153607146,6.jpg
7,120.150520521898,30.1941950432148,7.jpg
7,120.150520521898,30.1941950432148,7.jpg
7,120.150520521898,30.1941950432148,7.jpg
7,120.150520521898,30.1941950432148,7.jpg
8,120.150533304433,30.1941264098232,8.jpg
8,120.150533304433,30.1941264098232,8.jpg
8,120.150533304433,30.1941264098232,8.jpg
8,120.150533304433,30.1941264098232,8.jpg
9,120.150554635361,30.1940202185789,9.jpg
9,120.150554635361,30.1940202185789,9.jpg
9,120.150554635361,30.1940202185789,9.jpg
9,120.150554635361,30.1940202185789,9.jpg
10,120.14794514319,30.1950056260005,10.jpg
10,120.14794514319,30.1950056260005,10.jpg
10,120.14794514319,30.1950056260005,10.jpg
10,120.14794514319,30.1950056260005,10.jpg
11,120.148291801177,30.1948403657486,11.jpg
11,120.148291801177,30.1948403657486,11.jpg
11,120.148291801177,30.1948403657486,11.jpg
11,120.148291801177,30.1948403657486,11.jpg
12,120.148623117576,30.194823110492,12.jpg
12,120.148623117576,30.194823110492,12.jpg
12,120.148623117576,30.194823110492,12.jpg
12,120.148623117576,30.194823110492,12.jpg
13,120.148801270324,30.1947918862014,13.jpg
13,120.148801270324,30.1947918862014,13.jpg
13,120.148801270324,30.1947918862014,13.jpg
13,120.148801270324,30.1947918862014,13.jpg
14,120.148954426886,30.1947028305379,14.jpg
14,120.148954426886,30.1947028305379,14.jpg
14,120.148954426886,30.1947028305379,14.jpg
14,120.148954426886,30.1947028305379,14.jpg
15,120.149109243805,30.1945470477653,15.jpg
15,120.149109243805,30.1945470477653,15.jpg
15,120.149109243805,30.1945470477653,15.jpg
15,120.149109243805,30.1945470477653,15.jpg
16,120.149206622826,30.1945500092999,16.jpg
16,120.149206622826,30.1945500092999,16.jpg
16,120.149206622826,30.1945500092999,16.jpg
16,120.149206622826,30.1945500092999,16.jpg
17,120.149262515189,30.1944446741386,17.jpg
17,120.149262515189,30.1944446741386,17.jpg
17,120.149262515189,30.1944446741386,17.jpg
17,120.149262515189,30.1944446741386,17.jpg
18,120.149477734695,30.1946659498683,18.jpg
18,120.149477734695,30.1946659498683,18.jpg
18,120.149477734695,30.1946659498683,18.jpg
18,120.149477734695,30.1946659498683,18.jpg
19,120.149678921908,30.1947778981525,19.jpg
19,120.149678921908,30.1947778981525,19.jpg
19,120.149678921908,30.1947778981525,19.jpg
19,120.149678921908,30.1947778981525,19.jpg
20,120.149801062469,30.1948883440752,20.jpg
20,120.149801062469,30.1948883440752,20.jpg
20,120.149801062469,30.1948883440752,20.jpg
20,120.149801062469,30.1948883440752,20.jpg
21,120.152899015813,30.1930490331776,21.jpg
21,120.152899015813,30.1930490331776,21.jpg
21,120.152899015813,30.1930490331776,21.jpg
21,120.152899015813,30.1930490331776,21.jpg
22,120.152732269578,30.1929449853218,22.jpg
22,120.152732269578,30.1929449853218,22.jpg
22,120.152732269578,30.1929449853218,22.jpg
22,120.152732269578,30.1929449853218,22.jpg
23,120.161582232536,30.1775706384049,23.jpg
23,120.161582232536,30.1775706384049,23.jpg
23,120.161582232536,30.1775706384049,23.jpg
23,120.161582232536,30.1775706384049,23.jpg
24,120.16154335786,30.177698582773,24.jpg
24,120.16154335786,30.177698582773,24.jpg
24,120.16154335786,30.177698582773,24.jpg
24,120.16154335786,30.177698582773,24.jpg
25,120.161514823858,30.1777990279169,25.jpg
25,120.161514823858,30.1777990279169,25.jpg
25,120.161514823858,30.1777990279169,25.jpg
25,120.161514823858,30.1777990279169,25.jpg
26,120.154013152429,30.1731408249116,26.jpg
26,120.154013152429,30.1731408249116,26.jpg
26,120.154013152429,30.1731408249116,26.jpg
26,120.154013152429,30.1731408249116,26.jpg
27,120.15381231376,30.1730424925627,27.jpg
27,120.15381231376,30.1730424925627,27.jpg
27,120.15381231376,30.1730424925627,27.jpg
27,120.15381231376,30.1730424925627,27.jpg
28,120.150274790117,30.1812559169687,28.jpg
28,120.150274790117,30.1812559169687,28.jpg
28,120.150274790117,30.1812559169687,28.jpg
28,120.150274790117,30.1812559169687,28.jpg
29,120.150542838467,30.1813326211885,29.jpg
29,120.150542838467,30.1813326211885,29.jpg
29,120.150542838467,30.1813326211885,29.jpg
29,120.150542838467,30.1813326211885,29.jpg
30,120.141249616882,30.1823324377848,30.jpg
30,120.141249616882,30.1823324377848,30.jpg
30,120.141249616882,30.1823324377848,30.jpg
30,120.141249616882,30.1823324377848,30.jpg
31,120.141251643301,30.1824154899992,31.jpg
31,120.141251643301,30.1824154899992,31.jpg
31,120.141251643301,30.1824154899992,31.jpg
31,120.141251643301,30.1824154899992,31.jpg
32,120.21749851533,30.1784582245563,32.jpg
32,120.21749851533,30.1784582245563,32.jpg
32,120.21749851533,30.1784582245563,32.jpg
32,120.21749851533,30.1784582245563,32.jpg
33,120.217242610086,30.1785181348539,33.jpg
33,120.217242610086,30.1785181348539,33.jpg
33,120.217242610086,30.1785181348539,33.jpg
33,120.217242610086,30.1785181348539,33.jpg
34,120.216974731477,30.1785345425024,34.jpg
34,120.216974731477,30.1785345425024,34.jpg
34,120.216974731477,30.1785345425024,34.jpg
34,120.216974731477,30.1785345425024,34.jpg
35,120.243053528644,30.1892049387731,35.jpg
35,120.243053528644,30.1892049387731,35.jpg
35,120.243053528644,30.1892049387731,35.jpg
35,120.243053528644,30.1892049387731,35.jpg
36,120.243027695776,30.1889827157865,36.jpg
36,120.243027695776,30.1889827157865,36.jpg
36,120.243027695776,30.1889827157865,36.jpg
36,120.243027695776,30.1889827157865,36.jpg
37,120.243052452707,30.1888589074798,37.jpg
37,120.243052452707,30.1888589074798,37.jpg
37,120.243052452707,30.1888589074798,37.jpg
37,120.243052452707,30.1888589074798,37.jpg
38,120.24319457738,30.1886919102141,38.jpg
38,120.24319457738,30.1886919102141,38.jpg
38,120.24319457738,30.1886919102141,38.jpg
38,120.24319457738,30.1886919102141,38.jpg
39,120.192407925344,30.2004633106295,39.jpg
39,120.192407925344,30.2004633106295,39.jpg
39,120.192407925344,30.2004633106295,39.jpg
39,120.192407925344,30.2004633106295,39.jpg
40,120.192233115315,30.2001140028215,40.jpg
40,120.192233115315,30.2001140028215,40.jpg
40,120.192233115315,30.2001140028215,40.jpg
40,120.192233115315,30.2001140028215,40.jpg
41,120.19209721776,30.1997904584747,41.jpg
41,120.19209721776,30.1997904584747,41.jpg
41,120.19209721776,30.1997904584747,41.jpg
41,120.19209721776,30.1997904584747,41.jpg
42,120.192008875427,30.1995263871602,42.jpg
42,120.192008875427,30.1995263871602,42.jpg
42,120.192008875427,30.1995263871602,42.jpg
42,120.192008875427,30.1995263871602,42.jpg
43,120.191911933893,30.1993157875873,43.jpg
43,120.191911933893,30.1993157875873,43.jpg
43,120.191911933893,30.1993157875873,43.jpg
43,120.191911933893,30.1993157875873,43.jpg
44,120.194811457926,30.1996651283404,44.jpg
44,120.194811457926,30.1996651283404,44.jpg
44,120.194811457926,30.1996651283404,44.jpg
44,120.194811457926,30.1996651283404,44.jpg
45,120.194834649167,30.1998062501799,45.jpg
45,120.194834649167,30.1998062501799,45.jpg
45,120.194834649167,30.1998062501799,45.jpg
45,120.194834649167,30.1998062501799,45.jpg
46,120.194840429616,30.1999431669787,46.jpg
46,120.194840429616,30.1999431669787,46.jpg
46,120.194840429616,30.1999431669787,46.jpg
46,120.194840429616,30.1999431669787,46.jpg
47,120.194770923639,30.2001678155761,47.jpg
47,120.194770923639,30.2001678155761,47.jpg
47,120.194770923639,30.2001678155761,47.jpg
47,120.194770923639,30.2001678155761,47.jpg
48,120.194657570276,30.2003349156461,48.jpg
48,120.194657570276,30.2003349156461,48.jpg
48,120.194657570276,30.2003349156461,48.jpg
48,120.194657570276,30.2003349156461,48.jpg
49,120.194490378907,30.200498615835,49.jpg
